215,215,215,215,215,220.16,226.22,232.98,240.54,248.81,257.54,266.21,274.36,281.84,288.68,294.98,300.88,306.45,311.77,316.91,321.88,326.73,331.48,336.13,340.7,345.23,349.67,354.06,358.4,362.69,366.94,371.14,375.31
215,215,215,215,215,218.45,224.48,231.23,238.81,247.16,256.05,264.92,273.27,280.9,287.84,294.22,300.16,305.76,311.11,316.25,321.23,326.07,330.81,335.45,340.01,344.52,348.94,353.31,357.63,361.89,366.11,370.29,374.44
215,215,215,215,215,216.75,222.76,229.49,237.08,245.5,254.54,263.61,272.16,279.94,287,293.46,299.45,305.08,310.44,315.59,320.57,325.41,330.14,334.77,339.32,343.81,348.22,352.56,356.86,361.1,365.3,369.45,373.56
215,215,215,215,215,215.06,221.03,227.75,235.35,243.83,253.01,262.28,271.03,278.99,286.16,292.69,298.73,304.4,309.78,314.94,319.92,324.76,329.48,334.1,338.63,343.1,347.49,351.82,356.09,360.31,364.48,368.61,372.7
215,215,215,215,215,215,219.32,226.01,233.61,242.15,251.46,260.93,269.9,278.02,285.31,291.93,298.02,303.72,309.12,314.28,319.27,324.11,328.82,333.43,337.94,342.4,346.77,351.08,355.33,359.53,363.67,367.78,371.84
215,215,215,215,215,215,217.62,224.28,231.88,240.45,249.89,259.56,268.74,277.05,284.47,291.16,297.31,303.04,308.46,313.63,318.62,323.46,328.16,332.76,337.26,341.7,346.06,350.35,354.57,358.75,362.87,366.95,370.98
215,215,215,215,215,215,215.93,222.56,230.14,238.75,248.3,258.17,267.58,276.06,283.61,290.4,296.6,302.36,307.8,312.99,317.98,322.81,327.51,332.09,336.58,341.01,345.35,349.61,353.82,357.97,362.07,366.12,370.13
215,215,215,215,215,215,215,220.84,228.41,237.04,246.69,256.76,266.39,275.07,282.76,289.63,295.89,301.69,307.15,312.34,317.33,322.16,326.85,331.43,335.91,340.32,344.64,348.89,353.07,357.2,361.27,365.3,369.28
215,215,215,215,215,215,215,219.13,226.68,235.32,245.06,255.32,265.19,274.07,281.9,288.86,295.18,301.02,306.49,311.7,316.7,321.52,326.21,330.77,335.23,339.63,343.93,348.16,352.32,356.43,360.48,364.48,368.44
215,215,215,215,215,215,215,217.43,224.95,233.6,243.42,253.87,263.97,273.06,281.03,288.09,294.47,300.34,305.84,311.06,316.06,320.88,325.56,330.12,334.56,338.95,343.23,347.44,351.58,355.66,359.69,363.67,367.6
215,215,215,215,215,215,215,215.74,223.23,231.88,241.77,252.39,262.74,272.04,280.17,287.32,293.76,299.67,305.19,310.42,315.42,320.24,324.92,329.46,333.9,338.26,342.53,346.72,350.84,354.9,358.91,362.86,366.77
215,215,215,215,215,215,215,215,221.51,230.15,240.1,250.89,261.48,271.01,279.29,286.55,293.05,299,304.55,309.79,314.79,319.61,324.28,328.81,333.23,337.59,341.83,346.01,350.11,354.15,358.13,362.06,365.94
215,215,215,215,215,215,215,215,219.81,228.43,238.43,249.37,260.21,269.96,278.41,285.78,292.35,298.34,303.9,309.15,314.16,318.98,323.64,328.16,332.57,336.91,341.14,345.29,349.38,353.39,357.35,361.26,365.11
215,215,215,215,215,215,215,215,218.11,226.71,236.74,247.83,258.91,268.91,277.53,285.01,291.64,297.67,303.26,308.52,313.54,318.35,323,327.52,331.92,336.24,340.45,344.59,348.65,352.65,356.58,360.46,364.29
215,215,215,215,215,215,215,215,216.42,224.99,235.05,246.27,257.6,267.84,276.64,284.23,290.93,297.01,302.62,307.89,312.91,317.72,322.37,326.88,331.26,335.57,339.77,343.88,347.92,351.9,355.81,359.67,363.48
215,215,215,215,215,215,215,215,215,223.28,233.35,244.69,256.26,266.76,275.75,283.45,290.23,296.34,301.98,307.27,312.29,317.1,321.74,326.24,330.61,334.9,339.08,343.18,347.2,351.16,355.05,358.88,362.67
215,215,215,215,215,215,215,215,215,221.57,231.64,243.1,254.9,265.66,274.84,282.67,289.52,295.68,301.34,306.64,311.67,316.48,321.11,325.6,329.96,334.24,338.41,342.48,346.49,350.42,354.29,358.1,361.86
215,215,215,215,215,215,215,215,215,219.86,229.93,241.48,253.52,264.55,273.93,281.89,288.82,295.02,300.71,306.02,311.05,315.86,320.49,324.97,329.31,333.58,337.73,341.79,345.77,349.69,353.53,357.32,361.06
215,215,215,215,215,215,215,215,215,218.17,228.22,239.85,252.12,263.43,273.02,281.11,288.11,294.36,300.07,305.4,310.44,315.24,319.87,324.33,328.67,332.92,337.06,341.1,345.06,348.95,352.78,356.55,360.26
215,215,215,215,215,215,215,215,215,216.48,226.51,238.21,250.69,262.28,272.1,280.32,287.4,293.7,299.44,304.78,309.82,314.63,319.25,323.71,328.03,332.27,336.39,340.41,344.36,348.23,352.03,355.78,359.46
215,215,215,215,215,215,215,215,215,215,224.81,236.56,249.25,261.12,271.16,279.53,286.7,293.04,298.81,304.17,309.21,314.02,318.63,323.08,327.39,331.62,335.72,339.73,343.65,347.5,351.29,355.01,358.67
215,215,215,215,215,215,215,215,215,215,223.1,234.89,247.78,259.95,270.22,278.74,285.99,292.39,298.18,303.55,308.61,313.41,318.02,322.46,326.76,330.97,335.05,339.05,342.95,346.78,350.55,354.25,357.89
215,215,215,215,215,215,215,215,215,215,221.4,233.22,246.28,258.75,269.27,277.94,285.28,291.73,297.56,302.94,308,312.8,317.4,321.84,326.13,330.32,334.39,338.37,342.26,346.07,349.81,353.49,357.11
215,215,215,215,215,215,215,215,215,215,219.71,231.54,244.77,257.54,268.32,277.14,284.58,291.08,296.93,302.33,307.4,312.2,316.8,321.22,325.5,329.68,333.74,337.69,341.56,345.35,349.07,352.73,356.33
215,215,215,215,215,215,215,215,215,215,218.02,229.85,243.24,256.3,267.35,276.34,283.87,290.42,296.31,301.73,306.79,311.6,316.19,320.6,324.87,329.04,333.08,337.02,340.87,344.64,348.34,351.98,355.55
215,215,215,215,215,215,215,215,215,215,216.34,228.16,241.69,255.05,266.37,275.53,283.16,289.77,295.69,301.12,306.2,311,315.58,319.99,324.25,328.41,332.43,336.35,340.18,343.94,347.62,351.23,354.78
215,215,215,215,215,215,215,215,215,215,215,226.47,240.11,253.77,265.38,274.72,282.45,289.12,295.07,300.52,305.6,310.4,314.98,319.38,323.62,327.77,331.78,335.69,339.5,343.23,346.89,350.49,354.02
215,215,215,215,215,215,215,215,215,215,215,224.78,238.53,252.47,264.37,273.91,281.74,288.47,294.45,299.92,305,309.81,314.38,318.77,323.01,327.14,331.13,335.02,338.82,342.54,346.18,349.75,353.26
215,215,215,215,215,215,215,215,215,215,215,223.09,236.92,251.15,263.36,273.09,281.03,287.82,293.83,299.32,304.41,309.21,313.79,318.17,322.39,326.51,330.49,334.36,338.14,341.84,345.46,349.01,352.5
215,215,215,215,215,215,215,215,215,215,215,221.4,235.3,249.81,262.33,272.26,280.32,287.17,293.22,298.72,303.82,308.62,313.19,317.57,321.78,325.89,329.85,333.71,337.47,341.15,344.75,348.28,351.74
215,215,215,215,215,215,215,215,215,215,215,219.71,233.67,248.45,261.29,271.44,279.61,286.52,292.6,298.12,303.23,308.04,312.6,316.97,321.17,325.26,329.21,333.05,336.8,340.46,344.04,347.55,350.99
215,215,215,215,215,215,215,215,215,215,215,218.03,232.03,247.06,260.24,270.6,278.9,285.87,291.99,297.53,302.65,307.45,312.01,316.37,320.56,324.64,328.58,332.4,336.13,339.77,343.33,346.82,350.25
215,215,215,215,215,215,215,215,215,215,215,216.36,230.38,245.65,259.17,269.76,278.18,285.22,291.38,296.94,302.06,306.87,311.42,315.78,319.95,324.03,327.95,331.75,335.46,339.09,342.63,346.1,349.5
215,215,215,215,215,215,215,215,215,215,215,215,228.72,244.21,258.08,268.91,277.46,284.58,290.77,296.35,301.48,306.29,310.84,315.18,319.35,323.41,327.32,331.11,334.8,338.41,341.93,345.38,348.76
215,215,215,215,215,215,215,215,215,215,215,215,227.05,242.75,256.98,268.06,276.75,283.93,290.16,295.76,300.9,305.71,310.26,314.59,318.75,322.8,326.69,330.47,334.14,337.73,341.23,344.67,348.03
215,215,215,215,215,215,215,215,215,215,215,215,225.38,241.27,255.86,267.2,276.03,283.29,289.56,295.17,300.32,305.13,309.68,314.01,318.15,322.19,326.07,329.83,333.49,337.06,340.54,343.95,347.3
215,215,215,215,215,215,215,215,215,215,215,215,223.71,239.77,254.72,266.33,275.31,282.64,288.95,294.59,299.75,304.56,309.1,313.42,317.56,321.58,325.45,329.19,332.84,336.39,339.85,343.25,346.57
215,215,215,215,215,215,215,215,215,215,215,215,222.04,238.25,253.56,265.46,274.58,281.99,288.35,294,299.17,303.99,308.52,312.84,316.96,320.98,324.83,328.56,332.19,335.72,339.17,342.54,345.84
215,215,215,215,215,215,215,215,215,215,215,215,220.37,236.71,252.38,264.58,273.86,281.35,287.74,293.42,298.6,303.42,307.95,312.26,316.37,320.38,324.21,327.93,331.54,335.05,338.49,341.84,345.12
215,215,215,215,215,215,215,215,215,215,215,215,218.7,235.15,251.18,263.69,273.13,280.7,287.14,292.84,298.03,302.85,307.38,311.68,315.79,319.78,323.6,327.3,330.89,334.39,337.81,341.14,344.41
215,215,215,215,215,215,215,215,215,215,215,215,217.03,233.57,249.96,262.78,272.4,280.06,286.54,292.26,297.46,302.28,306.81,311.1,315.2,319.18,322.99,326.68,330.25,333.74,337.13,340.45,343.69
215,215,215,215,215,215,215,215,215,215,215,215,215.37,231.98,248.72,261.88,271.66,279.41,285.94,291.69,296.9,301.72,306.24,310.53,314.62,318.59,322.38,326.05,329.62,333.08,336.46,339.75,342.98
215,215,215,215,215,215,215,215,215,215,215,215,215,230.38,247.46,260.96,270.93,278.77,285.34,291.11,296.33,301.16,305.68,309.96,314.04,317.99,321.78,325.43,328.98,332.43,335.79,339.07,342.27
215,215,215,215,215,215,215,215,215,215,215,215,215,228.76,246.18,260.03,270.19,278.13,284.75,290.54,295.77,300.6,305.12,309.39,313.46,317.41,321.17,324.82,328.35,331.78,335.12,338.38,341.57
215,215,215,215,215,215,215,215,215,215,215,215,215,227.13,244.87,259.08,269.45,277.48,284.15,289.97,295.21,300.04,304.56,308.82,312.88,316.82,320.57,324.2,327.72,331.13,334.46,337.7,340.87
215,215,215,215,215,215,215,215,215,215,215,215,215,225.5,243.53,258.13,268.7,276.84,283.56,289.4,294.65,299.48,304,308.26,312.31,316.23,319.98,323.59,327.09,330.49,333.8,337.02,340.17
215,215,215,215,215,215,215,215,215,215,215,215,215,223.86,242.18,257.16,267.95,276.19,282.96,288.83,294.1,298.93,303.44,307.7,311.74,315.65,319.38,322.98,326.47,329.85,333.14,336.35,339.48
215,215,215,215,215,215,215,215,215,215,215,215,215,222.21,240.79,256.19,267.2,275.54,282.37,288.26,293.54,298.38,302.89,307.14,311.17,315.07,318.79,322.38,325.84,329.21,332.48,335.67,338.79
215,215,215,215,215,215,215,215,215,215,215,215,215,220.56,239.39,255.19,266.44,274.9,281.78,287.7,292.99,297.83,302.34,306.58,310.6,314.5,318.2,321.77,325.23,328.58,331.83,335.01,338.1
215,215,215,215,215,215,215,215,215,215,215,215,215,218.91,237.96,254.19,265.68,274.25,281.19,287.14,292.44,297.28,301.79,306.02,310.04,313.92,317.61,321.17,324.61,327.94,331.18,334.34,337.42
215,215,215,215,215,215,215,215,215,215,215,215,215,217.26,236.51,253.16,264.92,273.6,280.6,286.57,291.89,296.74,301.24,305.47,309.48,313.35,317.03,320.57,324,327.31,330.54,333.68,336.74
215,215,215,215,215,215,215,215,215,215,215,215,215,215.61,235.03,252.12,264.15,272.96,280.01,286.01,291.34,296.19,300.7,304.92,308.92,312.78,316.45,319.98,323.39,326.69,329.9,333.02,336.06
215,215,215,215,215,215,215,215,215,215,215,215,215,215,233.54,251.07,263.37,272.31,279.42,285.45,290.8,295.65,300.15,304.37,308.36,312.21,315.87,319.38,322.78,326.07,329.26,332.36,335.39
215,215,215,215,215,215,215,215,215,215,215,215,215,215,232.02,250,262.59,271.66,278.83,284.9,290.25,295.11,299.61,303.83,307.81,311.65,315.29,318.79,322.17,325.44,328.62,331.71,334.72
215,215,215,215,215,215,215,215,215,215,215,215,215,215,230.49,248.91,261.8,271.01,278.24,284.34,289.71,294.58,299.07,303.28,307.25,311.08,314.71,318.2,321.57,324.83,327.98,331.06,334.05
215,215,215,215,215,215,215,215,215,215,215,215,215,215,228.94,247.79,261.01,270.36,277.66,283.79,289.17,294.04,298.54,302.74,306.7,310.52,314.14,317.62,320.97,324.21,327.35,330.41,333.38
215,215,215,215,215,215,215,215,215,215,215,215,215,215,227.37,246.66,260.21,269.7,277.07,283.23,288.63,293.51,298,302.2,306.15,309.96,313.57,317.03,320.37,323.6,326.72,329.76,332.72
215,215,215,215,215,215,215,215,215,215,215,215,215,215,225.79,245.51,259.4,269.05,276.49,282.68,288.09,292.97,297.47,301.66,305.61,309.41,313,316.45,319.78,322.99,326.1,329.12,332.06
215,215,215,215,215,215,215,215,215,215,215,215,215,215,224.2,244.34,258.59,268.4,275.9,282.13,287.56,292.44,296.94,301.12,305.06,308.85,312.44,315.88,319.18,322.38,325.48,328.48,331.41
215,215,215,215,215,215,215,215,215,215,215,215,215,215,222.59,243.14,257.77,267.74,275.32,281.58,287.02,291.92,296.41,300.59,304.52,308.3,311.87,315.3,318.59,321.78,324.86,327.85,330.75
215,215,215,215,215,215,215,215,215,215,215,215,215,215,220.98,241.92,256.94,267.08,274.74,281.03,286.49,291.39,295.88,300.06,303.98,307.75,311.31,314.73,318.01,321.17,324.24,327.21,330.11
215,215,215,215,215,215,215,215,215,215,215,215,215,215,219.37,240.68,256.1,266.42,274.16,280.49,285.96,290.86,295.35,299.53,303.44,307.21,310.76,314.15,317.42,320.57,323.62,326.58,329.46
215,215,215,215,215,215,215,215,215,215,215,215,215,215,217.75,239.41,255.25,265.76,273.57,279.94,285.43,290.34,294.83,299,302.91,306.66,310.2,313.59,316.84,319.98,323.01,325.95,328.81
215,215,215,215,215,215,215,215,215,215,215,215,215,215,216.12,238.12,254.4,265.1,272.99,279.4,284.91,289.82,294.31,298.47,302.37,306.12,309.64,313.02,316.26,319.38,322.4,325.33,328.17
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,236.8,253.53,264.43,272.41,278.85,284.38,289.3,293.79,297.95,301.84,305.58,309.09,312.45,315.68,318.79,321.8,324.71,327.54
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,235.46,252.65,263.76,271.83,278.31,283.86,288.78,293.27,297.43,301.31,305.04,308.54,311.89,315.11,318.2,321.19,324.09,326.9
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,234.09,251.77,263.09,271.25,277.77,283.33,288.27,292.76,296.91,300.78,304.5,308,311.33,314.53,317.62,320.59,323.47,326.27
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,232.7,250.87,262.42,270.67,277.23,282.81,287.75,292.24,296.39,300.26,303.97,307.45,310.78,313.96,317.03,319.99,322.86,325.64
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,231.28,249.95,261.74,270.09,276.69,282.29,287.24,291.73,295.87,299.74,303.43,306.91,310.22,313.4,316.45,319.4,322.25,325.01
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,229.84,249.03,261.07,269.51,276.16,281.78,286.73,291.22,295.36,299.21,302.9,306.37,309.67,312.83,315.87,318.8,321.64,324.39
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,228.38,248.09,260.38,268.93,275.62,281.26,286.22,290.71,294.84,298.7,302.38,305.83,309.12,312.27,315.29,318.21,321.03,323.77
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,226.9,247.13,259.7,268.35,275.09,280.75,285.72,290.21,294.33,298.18,301.85,305.29,308.57,311.71,314.72,317.62,320.43,323.15
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,225.4,246.16,259.01,267.77,274.55,280.23,285.21,289.7,293.83,297.66,301.33,304.76,308.02,311.15,314.15,317.04,319.83,322.54
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,223.88,245.18,258.32,267.19,274.02,279.72,284.71,289.2,293.32,297.15,300.8,304.22,307.48,310.59,313.58,316.45,319.23,321.92
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,222.34,244.17,257.62,266.61,273.49,279.21,284.2,288.7,292.81,296.64,300.28,303.69,306.94,310.04,313.01,315.87,318.64,321.31
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,220.79,243.15,256.92,266.02,272.96,278.7,283.7,288.2,292.31,296.13,299.77,303.17,306.4,309.48,312.44,315.29,318.04,320.71
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,219.22,242.11,256.22,265.44,272.43,278.19,283.2,287.7,291.81,295.62,299.25,302.64,305.86,308.93,311.88,314.72,317.45,320.1
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217.65,241.05,255.51,264.86,271.9,277.69,282.71,287.2,291.31,295.11,298.74,302.12,305.32,308.39,311.32,314.14,316.86,319.5
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216.07,239.97,254.8,264.28,271.37,277.18,282.21,286.71,290.81,294.61,298.22,301.59,304.79,307.84,310.76,313.57,316.28,318.9
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,238.87,254.08,263.7,270.84,276.68,281.72,286.22,290.32,294.11,297.71,301.07,304.26,307.3,310.21,313,315.7,318.3
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,237.74,253.35,263.12,270.32,276.18,281.23,285.72,289.82,293.61,297.21,300.56,303.73,306.76,309.65,312.44,315.12,317.71
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,236.59,252.62,262.53,269.79,275.68,280.73,285.24,289.33,293.11,296.7,300.04,303.2,306.22,309.1,311.87,314.54,317.12
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,235.42,251.89,261.95,269.27,275.18,280.25,284.75,288.84,292.61,296.19,299.53,302.68,305.68,308.55,311.31,313.96,316.53
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,234.22,251.14,261.36,268.74,274.68,279.76,284.26,288.35,292.12,295.69,299.01,302.16,305.15,308.01,310.75,313.39,315.94
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,233,250.39,260.78,268.22,274.18,279.27,283.78,287.86,291.62,295.19,298.5,301.64,304.62,307.46,310.19,312.82,315.36
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,231.75,249.64,260.19,267.7,273.69,278.79,283.3,287.38,291.13,294.69,297.99,301.12,304.09,306.92,309.64,312.25,314.77
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,230.47,248.87,259.6,267.18,273.19,278.3,282.81,286.9,290.64,294.2,297.49,300.6,303.56,306.38,309.08,311.69,314.2
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,229.17,248.1,259.02,266.65,272.7,277.82,282.34,286.41,290.16,293.7,296.98,300.09,303.03,305.84,308.53,311.12,313.62
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,227.84,247.32,258.43,266.13,272.21,277.34,281.86,285.93,289.67,293.21,296.48,299.57,302.51,305.31,307.99,310.56,313.04
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,226.49,246.53,257.84,265.61,271.72,276.86,281.38,285.46,289.19,292.72,295.98,299.06,301.99,304.77,307.44,310,312.47
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,225.11,245.73,257.24,265.1,271.23,276.39,280.91,284.98,288.7,292.23,295.48,298.55,301.47,304.24,306.9,309.45,311.9
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,223.7,244.91,256.65,264.58,270.74,275.91,280.43,284.5,288.22,291.74,294.99,298.05,300.95,303.71,306.35,308.89,311.34
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,222.27,244.09,256.05,264.06,270.25,275.43,279.96,284.03,287.75,291.25,294.49,297.54,300.43,303.18,305.81,308.34,310.77
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,220.82,243.26,255.46,263.54,269.77,274.96,279.49,283.56,287.27,290.77,294,297.04,299.92,302.66,305.28,307.79,310.21
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,219.35,242.42,254.86,263.02,269.28,274.49,279.03,283.09,286.79,290.29,293.51,296.54,299.41,302.14,304.74,307.24,309.65
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,217.87,241.56,254.26,262.51,268.8,274.02,278.56,282.62,286.32,289.81,293.02,296.04,298.9,301.61,304.21,306.7,309.09
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,216.36,240.69,253.65,261.99,268.32,273.55,278.09,282.15,285.85,289.33,292.53,295.54,298.39,301.09,303.68,306.15,308.54
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,239.8,253.05,261.48,267.84,273.08,277.63,281.69,285.38,288.85,292.05,295.05,297.88,300.58,303.15,305.61,307.98
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,238.9,252.44,260.96,267.36,272.62,277.17,281.22,284.91,288.38,291.56,294.55,297.38,300.06,302.62,305.07,307.43
215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,215,237.99,251.83,260.45,266.88,272.15,276.71,280.76,284.44,287.9,291.08,294.06,296.88,299.55,302.1,304.54,306.88
