57480,57480,57480,57480,57480,57480,57480,57480,57480,57618,57696,57815,57996,58263,58649,59193,59937,60930,62227,63889,65990,68624,71905,75969,80984,86561,93630,1.0203e+05,1.1192e+05,1.2345e+05,1.3679e+05,1.5211e+05,1.6956e+05
55911,55911,55911,55911,55911,55911,55911,55911,55911,56044,56120,56236,56411,56671,57045,57573,58295,59259,60518,62130,64170,66726,69909,73852,78716,84126,90980,99126,1.0871e+05,1.1989e+05,1.3282e+05,1.4765e+05,1.6455e+05
54384,54384,54384,54384,54384,54384,54384,54384,54384,54514,54587,54700,54870,55122,55485,55997,56698,57634,58855,60421,62400,64880,67968,71793,76512,81759,88406,96304,1.0559e+05,1.1643e+05,1.2896e+05,1.4333e+05,1.597e+05
52899,52899,52899,52899,52899,52899,52899,52899,52899,53025,53096,53205,53370,53615,53968,54465,55145,56054,57239,58758,60678,63085,66081,69792,74369,79458,85904,93562,1.0257e+05,1.1307e+05,1.2521e+05,1.3913e+05,1.5499e+05
51454,51454,51454,51454,51454,51454,51454,51454,51454,51577,51646,51752,51912,52149,52492,52974,53635,54516,55667,57141,59004,61339,64246,67847,72287,77222,83473,90898,99627,1.098e+05,1.2157e+05,1.3506e+05,1.5042e+05
50049,50049,50049,50049,50049,50049,50049,50049,50049,50168,50235,50338,50494,50724,51056,51525,52166,53021,54138,55568,57377,59642,62463,65956,70262,75049,81111,88310,96772,1.0664e+05,1.1803e+05,1.311e+05,1.4598e+05
48683,48683,48683,48683,48683,48683,48683,48683,48683,48798,48863,48963,49114,49337,49660,50115,50737,51567,52651,54039,55794,57992,60729,64117,68295,72938,78816,85796,93998,1.0356e+05,1.146e+05,1.2726e+05,1.4167e+05
47353,47353,47353,47353,47353,47353,47353,47353,47353,47465,47528,47625,47772,47989,48302,48743,49347,50153,51204,52552,54255,56388,59043,62330,66382,70885,76586,83353,91304,1.0057e+05,1.1127e+05,1.2354e+05,1.3749e+05
46060,46060,46060,46060,46060,46060,46060,46060,46060,46169,46230,46324,46467,46677,46981,47409,47995,48777,49798,51105,52758,54828,57404,60593,64524,68891,74419,80980,88688,97667,1.0804e+05,1.1992e+05,1.3344e+05
44803,44803,44803,44803,44803,44803,44803,44803,44803,44908,44967,45059,45197,45401,45696,46112,46681,47440,48430,49699,51302,53311,55810,58904,62717,66952,72313,78674,86146,94849,1.049e+05,1.1641e+05,1.295e+05
43579,43579,43579,43579,43579,43579,43579,43579,43579,43681,43739,43828,43962,44160,44447,44850,45402,46139,47100,48331,49887,51836,54261,57262,60961,65069,70267,76434,83677,92112,1.0185e+05,1.13e+05,1.2568e+05
42389,42389,42389,42389,42389,42389,42389,42389,42389,42488,42544,42631,42761,42953,43231,43622,44158,44873,45806,47001,48511,50402,52755,55666,59253,63238,68278,74258,81279,89454,98889,1.0969e+05,1.2197e+05
41232,41232,41232,41232,41232,41232,41232,41232,41232,41328,41382,41466,41592,41779,42049,42429,42949,43643,44548,45707,47173,49007,51290,54115,57594,61458,66346,72144,78950,86872,96015,1.0648e+05,1.1837e+05
40106,40106,40106,40106,40106,40106,40106,40106,40106,40199,40252,40333,40456,40637,40899,41268,41772,42446,43324,44449,45871,47652,49866,52606,55981,59729,64469,70090,76687,84365,93224,1.0336e+05,1.1488e+05
39011,39011,39011,39011,39011,39011,39011,39011,39011,39101,39153,39231,39350,39526,39781,40138,40628,41282,42134,43226,44606,46333,48482,51140,54414,58048,62645,68094,74489,81931,90514,1.0034e+05,1.1149e+05
37945,37945,37945,37945,37945,37945,37945,37945,37945,38033,38083,38160,38275,38446,38693,39040,39515,40150,40977,42036,43375,45051,47136,49715,52890,56415,60872,66156,72355,79566,87883,97398,1.082e+05
36909,36909,36909,36909,36909,36909,36909,36909,36909,36995,37043,37117,37229,37395,37634,37971,38433,39048,39851,40880,42179,43805,45827,48329,51409,54828,59149,64272,70281,77270,85329,94546,1.0501e+05
35901,35901,35901,35901,35901,35901,35901,35901,35901,35984,36031,36103,36212,36373,36605,36932,37380,37978,38757,39755,41015,42593,44555,46982,49969,53285,57476,62442,68267,75040,82849,91778,1.0191e+05
34921,34921,34921,34921,34921,34921,34921,34921,34921,35001,35047,35117,35222,35379,35604,35922,36356,36936,37692,38660,39884,41415,43318,45672,48570,51786,55849,60664,66310,72875,80441,89090,98907
33967,33967,33967,33967,33967,33967,33967,33967,33967,34046,34090,34157,34260,34412,34630,34939,35360,35923,36657,37596,38783,40269,42116,44399,47210,50328,54269,58937,64410,70772,78103,86482,95989
33040,33040,33040,33040,33040,33040,33040,33040,33040,33116,33159,33224,33324,33471,33683,33982,34392,34938,35650,36562,37713,39155,40946,43162,45888,48912,52733,57259,62564,68730,75833,83950,93157
32138,32138,32138,32138,32138,32138,32138,32138,32138,32211,32253,32317,32413,32556,32762,33052,33450,33980,34671,35556,36673,38072,39810,41959,44603,47536,51241,55629,60771,66746,73628,81491,90409
31260,31260,31260,31260,31260,31260,31260,31260,31260,31332,31372,31434,31528,31666,31866,32148,32533,33048,33718,34577,35661,37018,38705,40789,43354,46199,49791,54045,59029,64820,71488,79105,87742
30406,30406,30406,30406,30406,30406,30406,30406,30406,30476,30515,30575,30666,30801,30995,31268,31642,32141,32792,33625,34678,35994,37630,39652,42140,44899,48382,52506,57338,62950,69411,76789,85153
29576,29576,29576,29576,29576,29576,29576,29576,29576,29643,29681,29740,29828,29959,30147,30412,30776,31260,31892,32700,33721,34998,36585,38547,40960,43635,47013,51011,55695,61133,67393,74541,82641
28769,28769,28769,28769,28769,28769,28769,28769,28769,28834,28871,28927,29013,29140,29323,29580,29933,30403,31016,31800,32791,34030,35570,37473,39813,42407,45683,49559,54098,59369,65434,72358,80203
27983,27983,27983,27983,27983,27983,27983,27983,27983,28046,28082,28137,28220,28343,28521,28771,29113,29569,30164,30925,31886,33088,34582,36428,38698,41214,44390,48148,52548,57656,63532,70239,77837
27219,27219,27219,27219,27219,27219,27219,27219,27219,27280,27315,27369,27449,27569,27741,27983,28315,28758,29335,30074,31006,32173,33622,35413,37615,40055,43134,46777,51042,55992,61686,68183,75541
26476,26476,26476,26476,26476,26476,26476,26476,26476,26535,26569,26621,26699,26815,26982,27218,27540,27969,28529,29246,30151,31283,32689,34426,36561,38928,41913,45445,49579,54376,59893,66186,73312
25753,25753,25753,25753,25753,25753,25753,25753,25753,25811,25843,25894,25970,26082,26244,26473,26785,27202,27746,28441,29319,30417,31781,33466,35537,37832,40727,44152,48158,52807,58152,64248,71150
25049,25049,25049,25049,25049,25049,25049,25049,25049,25106,25137,25186,25260,25369,25527,25748,26052,26456,26984,27658,28510,29576,30899,32533,34542,36768,39575,42895,46778,51283,56462,62367,69051
24365,24365,24365,24365,24365,24365,24365,24365,24365,24420,24451,24498,24570,24676,24829,25044,25338,25731,26242,26897,27724,28758,30041,31627,33575,35733,38455,41673,45438,49803,54821,60541,67014
23700,23700,23700,23700,23700,23700,23700,23700,23700,23753,23783,23829,23898,24001,24150,24358,24644,25025,25522,26157,26959,27962,29207,30745,32635,34728,37367,40487,44135,48366,53227,58768,65037
23053,23053,23053,23053,23053,23053,23053,23053,23053,23104,23133,23178,23245,23345,23489,23692,23969,24339,24821,25437,26215,27188,28396,29888,31721,33751,36310,39334,42871,46970,51680,57047,63118
22423,22423,22423,22423,22423,22423,22423,22423,22423,22473,22501,22545,22610,22707,22847,23043,23312,23671,24139,24737,25492,26436,27608,29055,30833,32801,35282,38214,41642,45615,50178,55377,61256
21811,21811,21811,21811,21811,21811,21811,21811,21811,21860,21887,21929,21992,22086,22222,22413,22674,23022,23476,24056,24789,25705,26842,28245,29969,31878,34284,37126,40449,44298,48720,53755,59449
21216,21216,21216,21216,21216,21216,21216,21216,21216,21263,21289,21330,21391,21483,21614,21799,22053,22391,22831,23394,24105,24994,26097,27458,29130,30981,33314,36069,39289,43020,47304,52181,57695
20636,20636,20636,20636,20636,20636,20636,20636,20636,20682,20708,20747,20807,20895,21023,21203,21449,21777,22204,22750,23440,24302,25372,26693,28314,30109,32371,35042,38163,41779,45929,50654,55993
20073,20073,20073,20073,20073,20073,20073,20073,20073,20117,20142,20180,20238,20324,20448,20623,20861,21179,21594,22124,22793,23630,24668,25949,27522,29262,31455,34045,37070,40573,44594,49170,54341
19525,19525,19525,19525,19525,19525,19525,19525,19525,19568,19592,19629,19685,19769,19889,20058,20290,20598,21001,21515,22165,22976,23983,25225,26751,28439,30565,33075,36007,39402,43298,47731,52738
18991,18991,18991,18991,18991,18991,18991,18991,18991,19033,19057,19093,19147,19228,19345,19509,19734,20034,20424,20923,21553,22340,23317,24522,26002,27638,29700,32134,34975,38265,42039,46333,51182
18473,18473,18473,18473,18473,18473,18473,18473,18473,18513,18536,18571,18624,18703,18816,18975,19193,19484,19863,20347,20959,21722,22670,23839,25274,26861,28860,31219,33973,37161,40817,44976,49672
17968,17968,17968,17968,17968,17968,17968,17968,17968,18008,18030,18064,18115,18192,18301,18456,18668,18950,19317,19787,20380,21121,22040,23174,24566,26105,28043,30330,32999,36088,39631,43659,48207
17478,17478,17478,17478,17478,17478,17478,17478,17478,17516,17537,17570,17620,17694,17801,17951,18156,18430,18787,19243,19818,20537,21429,22528,23878,25370,27249,29466,32054,35047,38479,42381,46785
17000,17000,17000,17000,17000,17000,17000,17000,17000,17037,17058,17090,17139,17211,17314,17460,17659,17925,18271,18713,19271,19969,20834,21901,23209,24657,26478,28627,31135,34036,37360,41140,45405
16536,16536,16536,16536,16536,16536,16536,16536,16536,16572,16592,16624,16671,16740,16841,16982,17175,17433,17769,18198,18740,19416,20255,21290,22559,23963,25729,27812,30243,33053,36275,39936,44065
16085,16085,16085,16085,16085,16085,16085,16085,16085,16120,16139,16169,16215,16283,16380,16517,16705,16955,17281,17697,18223,18879,19693,20697,21928,23289,25001,27020,29376,32100,35220,38766,42765
15645,15645,15645,15645,15645,15645,15645,15645,15645,15679,15698,15728,15772,15838,15932,16065,16247,16490,16806,17210,17720,18357,19146,20120,21314,22633,24294,26251,28534,31173,34197,37631,41504
15218,15218,15218,15218,15218,15218,15218,15218,15218,15251,15270,15298,15341,15405,15496,15626,15802,16038,16344,16737,17231,17849,18615,19559,20717,21996,23606,25504,27716,30274,33203,36529,40279
14803,14803,14803,14803,14803,14803,14803,14803,14803,14835,14853,14880,14922,14984,15073,15198,15369,15598,15896,16276,16756,17355,18098,19014,20137,21377,22938,24778,26922,29400,32238,35460,39091
14398,14398,14398,14398,14398,14398,14398,14398,14398,14429,14447,14474,14514,14574,14660,14782,14948,15170,15459,15828,16294,16875,17596,18484,19573,20776,22289,24072,26151,28552,31301,34421,37938
14005,14005,14005,14005,14005,14005,14005,14005,14005,14035,14052,14078,14118,14176,14260,14378,14539,14754,15034,15393,15844,16408,17107,17969,19025,20191,21658,23387,25401,27728,30391,33413,36818
13623,13623,13623,13623,13623,13623,13623,13623,13623,13652,13668,13694,13732,13788,13870,13984,14141,14349,14621,14969,15407,15954,16632,17468,18492,19623,21046,22721,24673,26928,29507,32435,35732
13251,13251,13251,13251,13251,13251,13251,13251,13251,13279,13295,13320,13357,13411,13490,13601,13753,13956,14220,14557,14982,15513,16171,16981,17974,19071,20450,22074,23966,26150,28650,31485,34678
12889,12889,12889,12889,12889,12889,12889,12889,12889,12916,12932,12956,12992,13045,13121,13229,13377,13573,13829,14156,14569,15084,15722,16508,17471,18534,19871,21446,23279,25396,27817,30563,33655
12537,12537,12537,12537,12537,12537,12537,12537,12537,12564,12579,12602,12637,12688,12763,12867,13010,13201,13449,13767,14167,14666,15285,16048,16982,18013,19309,20835,22612,24663,27009,29669,32662
12195,12195,12195,12195,12195,12195,12195,12195,12195,12221,12235,12257,12291,12341,12413,12515,12654,12839,13080,13388,13776,14261,14861,15600,16506,17506,18763,20242,21964,23951,26223,28800,31699
11862,11862,11862,11862,11862,11862,11862,11862,11862,11887,11901,11923,11955,12004,12074,12172,12307,12487,12721,13019,13396,13866,14448,15165,16044,17014,18232,19666,21335,23260,25461,27957,30764
11538,11538,11538,11538,11538,11538,11538,11538,11538,11562,11576,11597,11629,11676,11744,11839,11970,12144,12371,12661,13026,13482,14047,14743,15595,16535,17716,19106,20723,22589,24721,27138,29856
11223,11223,11223,11223,11223,11223,11223,11223,11223,11246,11260,11280,11311,11357,11423,11515,11642,11811,12031,12313,12667,13109,13657,14332,15158,16070,17215,18562,20129,21937,24003,26343,28975
10916,10916,10916,10916,10916,10916,10916,10916,10916,10939,10952,10972,11002,11046,11110,11200,11323,11487,11701,11974,12318,12747,13278,13932,14733,15617,16727,18033,19552,21304,23305,25572,28120
10618,10618,10618,10618,10618,10618,10618,10618,10618,10640,10653,10672,10701,10744,10806,10894,11013,11172,11380,11644,11978,12394,12909,13544,14321,15178,16254,17520,18992,20689,22628,24823,27291
10328,10328,10328,10328,10328,10328,10328,10328,10328,10350,10362,10381,10409,10451,10511,10596,10712,10866,11067,11324,11647,12051,12551,13166,13920,14751,15794,17021,18448,20092,21970,24096,26486
10046,10046,10046,10046,10046,10046,10046,10046,10046,10067,10079,10097,10124,10165,10223,10306,10418,10568,10763,11012,11326,11718,12203,12799,13530,14336,15347,16536,17919,19512,21331,23391,25704
9771.9,9771.9,9771.9,9771.9,9771.9,9771.9,9771.9,9771.9,9771.9,9792.2,9803.7,9821.2,9847.8,9887.1,9943.9,10024,10133,10278,10467,10709,11014,11394,11864,12443,13151,13932,14913,16066,17405,18949,20711,22706,24946
9505.1,9505.1,9505.1,9505.1,9505.1,9505.1,9505.1,9505.1,9505.1,9524.8,9535.9,9552.9,9578.7,9616.9,9671.9,9749.3,9855.2,9996.2,10180,10414,10710,11078,11535,12096,12783,13540,14491,15608,16907,18402,20109,22041,24210
9245.5,9245.5,9245.5,9245.5,9245.5,9245.5,9245.5,9245.5,9245.5,9264.6,9275.4,9292,9317,9354,9407.4,9482.5,9585.2,9722.1,9900.2,10128,10414,10772,11214,11759,12425,13159,14081,15164,16422,17871,19525,21396,23496
8993.1,8993.1,8993.1,8993.1,8993.1,8993.1,8993.1,8993.1,8993.1,9011.6,9022.1,9038.1,9062.4,9098.3,9150.2,9223,9322.7,9455.4,9628.3,9849,10127,10474,10903,11431,12077,12789,13682,14732,15952,17356,18957,20769,22803
8747.5,8747.5,8747.5,8747.5,8747.5,8747.5,8747.5,8747.5,8747.5,8765.5,8775.6,8791.2,8814.8,8849.6,8899.9,8970.6,9067.3,9196.1,9363.8,9577.9,9847.7,10184,10600,11112,11739,12429,13295,14313,15494,16855,18406,20161,22130
8508.6,8508.6,8508.6,8508.6,8508.6,8508.6,8508.6,8508.6,8508.6,8526.1,8535.9,8551.1,8573.9,8607.7,8656.5,8725.1,8818.9,8943.9,9106.6,9314.3,9576,9902.2,10306,10803,11410,12080,12919,13905,15050,16368,17871,19571,21477
8276.3,8276.3,8276.3,8276.3,8276.3,8276.3,8276.3,8276.3,8276.3,8293.2,8302.8,8317.5,8339.6,8372.4,8419.8,8486.4,8577.4,8698.6,8856.4,9058,9311.8,9628.3,10020,10502,11091,11740,12553,13509,14619,15896,17352,18998,20844
8050.3,8050.3,8050.3,8050.3,8050.3,8050.3,8050.3,8050.3,8050.3,8066.7,8076,8090.2,8111.8,8143.6,8189.5,8254.1,8342.4,8460.1,8613.2,8808.7,9054.9,9361.9,9741.7,10209,10780,11409,12198,13125,14200,15437,16848,18441,20229
7830.5,7830.5,7830.5,7830.5,7830.5,7830.5,7830.5,7830.5,7830.5,7846.4,7855.4,7869.2,7890.1,7921,7965.6,8028.2,8113.9,8228.1,8376.6,8566.3,8805.1,9102.9,9471.3,9924.3,10478,11088,11853,12751,13793,14992,16358,17901,19632
7616.6,7616.6,7616.6,7616.6,7616.6,7616.6,7616.6,7616.6,7616.6,7632.1,7640.8,7654.3,7674.5,7704.5,7747.7,7808.5,7891.7,8002.4,8146.5,8330.5,8562.2,8851.1,9208.4,9647.7,10185,10776,11518,12388,13398,14559,15882,17377,19053
7408.7,7408.7,7408.7,7408.7,7408.7,7408.7,7408.7,7408.7,7408.7,7423.7,7432.1,7445.2,7464.8,7493.9,7535.8,7594.8,7675.5,7782.9,7922.7,8101.3,8326,8606.2,8952.7,9378.8,9899.6,10473,11192,12035,13014,14139,15421,16868,18491
7206.4,7206.4,7206.4,7206.4,7206.4,7206.4,7206.4,7206.4,7206.4,7220.9,7229.1,7241.8,7260.8,7289,7329.8,7387,7465.3,7569.5,7705.1,7878.3,8096.3,8368.1,8704.2,9117.4,9622.4,10178,10875,11693,12641,13731,14973,16375,17945
7009.6,7009.6,7009.6,7009.6,7009.6,7009.6,7009.6,7009.6,7009.6,7023.7,7031.7,7043.9,7062.4,7089.8,7129.3,7184.8,7260.8,7361.9,7493.5,7661.5,7873,8136.6,8462.6,8863.3,9352.9,9892,10567,11360,12279,13335,14537,15895,17416
6818.2,6818.2,6818.2,6818.2,6818.2,6818.2,6818.2,6818.2,6818.2,6831.9,6839.6,6851.5,6869.5,6896,6934.3,6988.2,7061.9,7160,7287.7,7450.6,7655.8,7911.4,8227.6,8616.2,9091,9613.7,10268,11036,11927,12950,14115,15430,16902
6632,6632,6632,6632,6632,6632,6632,6632,6632,6645.3,6652.8,6664.3,6681.7,6707.5,6744.7,6797,6868.4,6963.6,7087.5,7245.6,7444.6,7692.6,7999.2,8376.1,8836.5,9343.2,9977.8,10722,11585,12576,13705,14978,16403
6450.9,6450.9,6450.9,6450.9,6450.9,6450.9,6450.9,6450.9,6450.9,6463.8,6471.1,6482.3,6499.2,6524.2,6560.3,6611,6680.3,6772.7,6892.8,7046.2,7239.2,7479.7,7777.1,8142.6,8589,9080.3,9695.4,10417,11253,12213,13306,14539,15920
6274.7,6274.7,6274.7,6274.7,6274.7,6274.7,6274.7,6274.7,6274.7,6287.3,6294.3,6305.2,6321.6,6345.8,6380.8,6430.1,6497.3,6586.9,6703.5,6852.3,7039.5,7272.8,7561.2,7915.6,8348.5,8824.8,9421.1,10120,10930,11861,12920,14114,15450
6103.4,6103.4,6103.4,6103.4,6103.4,6103.4,6103.4,6103.4,6103.4,6115.5,6122.4,6132.9,6148.8,6172.4,6206.3,6254.1,6319.4,6406.3,6519.3,6663.7,6845.3,7071.6,7351.3,7695,8114.7,8576.5,9154.5,9832,10617,11519,12544,13700,14994
5936.7,5936.7,5936.7,5936.7,5936.7,5936.7,5936.7,5936.7,5936.7,5948.5,5955.2,5965.4,5980.8,6003.7,6036.6,6082.9,6146.3,6230.6,6340.3,6480.3,6656.5,6875.9,7147.3,7480.5,7887.5,8335.1,8895.4,9552.1,10313,11186,12179,13299,14552
5774.6,5774.6,5774.6,5774.6,5774.6,5774.6,5774.6,5774.6,5774.6,5786.1,5792.5,5802.4,5817.4,5839.6,5871.5,5916.5,5977.9,6059.7,6166.1,6301.9,6472.8,6685.7,6948.8,7272,7666.6,8100.6,8643.7,9280.1,10017,10863,11825,12910,14122
5616.9,5616.9,5616.9,5616.9,5616.9,5616.9,5616.9,5616.9,5616.9,5628,5634.3,5643.9,5658.4,5679.9,5711,5754.6,5814.2,5893.5,5996.7,6128.5,6294.3,6500.7,6755.9,7069.3,7451.9,7872.7,8399.1,9015.9,9730.2,10550,11482,12532,13706
5463.6,5463.6,5463.6,5463.6,5463.6,5463.6,5463.6,5463.6,5463.6,5474.3,5480.4,5489.7,5503.8,5524.7,5554.8,5597.1,5654.9,5731.9,5832,5959.8,6120.6,6320.9,6568.4,6872.3,7243.3,7651.2,8161.5,8759.2,9451.4,10245,11148,12165,13302
5314.4,5314.4,5314.4,5314.4,5314.4,5314.4,5314.4,5314.4,5314.4,5324.8,5330.7,5339.8,5353.4,5373.7,5402.9,5443.9,5500,5574.7,5671.8,5795.8,5951.8,6146,6386,6680.7,7040.4,7435.9,7930.5,8509.8,9180.5,9949.8,10824,11809,12909
5169.2,5169.2,5169.2,5169.2,5169.2,5169.2,5169.2,5169.2,5169.2,5179.4,5185.1,5193.9,5207.2,5226.8,5255.1,5294.9,5349.3,5421.8,5516,5636.3,5787.6,5976,6208.7,6494.5,6843.3,7226.6,7706.1,8267.5,8917.4,9662.7,10509,11463,12528
5028.1,5028.1,5028.1,5028.1,5028.1,5028.1,5028.1,5028.1,5028.1,5037.9,5043.5,5052,5064.9,5083.9,5111.4,5150,5202.8,5273.1,5364.5,5481.2,5627.9,5810.6,6036.4,6313.5,6651.7,7023.3,7488,8032.1,8661.8,9383.9,10204,11127,12159
4890.8,4890.8,4890.8,4890.8,4890.8,4890.8,4890.8,4890.8,4890.8,4900.3,4905.7,4914,4926.5,4945,4971.6,5009.1,5060.3,5128.5,5217.2,5330.3,5472.7,5649.9,5868.8,6137.5,6465.4,6825.7,7276.2,7803.5,8413.6,9113.1,9907.3,10801,11800
4757.2,4757.2,4757.2,4757.2,4757.2,4757.2,4757.2,4757.2,4757.2,4766.5,4771.7,4779.7,4791.9,4809.8,4835.7,4872,4921.7,4987.8,5073.9,5183.6,5321.7,5493.6,5705.9,5966.5,6284.3,6633.6,7070.3,7581.3,8172.5,8850.1,9619.4,10485,11452
4627.3,4627.3,4627.3,4627.3,4627.3,4627.3,4627.3,4627.3,4627.3,4636.3,4641.4,4649.2,4660.9,4678.3,4703.4,4738.7,4786.9,4851.1,4934.5,5041,5174.9,5341.6,5547.5,5800.2,6108.4,6447,6870.2,7365.4,7938.3,8594.7,9339.8,10178,11114
4501,4501,4501,4501,4501,4501,4501,4501,4501,4509.7,4514.6,4522.2,4533.6,4550.4,4574.8,4609,4655.8,4718,4799,4902.2,5032.1,5193.8,5393.5,5638.5,5937.3,6265.6,6675.8,7155.7,7710.8,8346.7,9068.3,9880.1,10786
